Five-Year Age Groups Code	Race Code	Hispanic Origin Code	State Code	Gender Code	Deaths	Population
15-19	2106-3	2135-2	4	M	54	89296
15-19	1002-5	2186-2	4	M	17	11893
15-19	2054-5	2186-2	4	M	10	13745
15-19	2106-3	2186-2	4	F	23	98241
15-19	2106-3	2186-2	4	M	68	104239
15-19	2054-5	2186-2	5	M	23	19468
15-19	2106-3	2186-2	5	F	29	65435
15-19	2106-3	2186-2	5	M	71	68938
15-19	2106-3	2135-2	6	F	140	577857
15-19	2106-3	2135-2	6	M	381	599869
15-19	1002-5	2186-2	6	M	10	7204
15-19	A-PI	2186-2	6	F	19	163324
15-19	A-PI	2186-2	6	M	66	171597
15-19	2054-5	2186-2	6	F	28	84604
15-19	2054-5	2186-2	6	M	92	90107
15-19	2106-3	2186-2	6	F	91	377612
15-19	2106-3	2186-2	6	M	198	402461
15-19	2106-3	2135-2	8	F	12	44202
15-19	2106-3	2135-2	8	M	35	46279
15-19	2106-3	2186-2	8	F	37	102307
15-19	2106-3	2186-2	8	M	78	110323
15-19	2106-3	2135-2	9	M	10	20599
15-19	2054-5	2186-2	9	M	11	16052
15-19	2106-3	2186-2	9	F	16	77834
15-19	2106-3	2186-2	9	M	28	81052
15-19	2054-5	2186-2	10	M	13	8385
15-19	2106-3	2186-2	10	M	11	17070
15-19	2054-5	2186-2	11	M	15	9788
15-19	2106-3	2135-2	12	F	39	152267
15-19	2106-3	2135-2	12	M	94	161938
15-19	A-PI	2186-2	12	M	11	18055
15-19	2054-5	2186-2	12	F	46	122555
15-19	2054-5	2186-2	12	M	133	126213
15-19	2106-3	2186-2	12	F	85	267381
15-19	2106-3	2186-2	12	M	184	284077
15-19	2106-3	2135-2	13	M	24	35121
15-19	2054-5	2186-2	13	F	39	125684
15-19	2054-5	2186-2	13	M	135	126634
15-19	2106-3	2186-2	13	F	57	166919
15-19	2106-3	2186-2	13	M	124	178132
15-19	A-PI	2186-2	15	F	10	24261
15-19	A-PI	2186-2	15	M	19	25289
15-19	2106-3	2186-2	16	F	12	44953
15-19	2106-3	2186-2	16	M	34	47071
15-19	2106-3	2135-2	17	F	16	85616
15-19	2106-3	2135-2	17	M	49	88519
15-19	2054-5	2186-2	17	F	26	72690
15-19	2054-5	2186-2	17	M	124	75457
15-19	2106-3	2186-2	17	F	73	227971
15-19	2106-3	2186-2	17	M	129	241305
15-19	2106-3	2135-2	18	M	13	18016
15-19	2054-5	2186-2	18	F	20	27090
15-19	2054-5	2186-2	18	M	52	28178
15-19	2106-3	2186-2	18	F	77	170051
15-19	2106-3	2186-2	18	M	123	177875
15-19	2106-3	2186-2	19	F	25	86616
15-19	2106-3	2186-2	19	M	56	90787
15-19	2054-5	2186-2	20	M	11	8737
15-19	2106-3	2186-2	20	F	20	69522
15-19	2106-3	2186-2	20	M	43	74407
15-19	2054-5	2186-2	21	M	17	16595
15-19	2106-3	2186-2	21	F	34	115479
15-19	2106-3	2186-2	21	M	104	120999
15-19	2054-5	2186-2	22	F	28	57942
15-19	2054-5	2186-2	22	M	75	59085
15-19	2106-3	2186-2	22	F	26	79203
15-19	2106-3	2186-2	22	M	73	82870
15-19	2106-3	2186-2	23	F	13	35799
15-19	2106-3	2186-2	23	M	20	38082
15-19	2054-5	2186-2	24	F	18	64064
15-19	2054-5	2186-2	24	M	72	64633
15-19	2106-3	2186-2	24	F	25	92052
15-19	2106-3	2186-2	24	M	45	97035
15-19	2106-3	2135-2	25	M	15	26794
15-19	2054-5	2186-2	25	M	13	20115
15-19	2106-3	2186-2	25	F	34	157086
15-19	2106-3	2186-2	25	M	60	159207
15-19	2106-3	2135-2	26	M	14	20095
15-19	2054-5	2186-2	26	F	15	56760
15-19	2054-5	2186-2	26	M	73	58120
15-19	2106-3	2186-2	26	F	61	233245
15-19	2106-3	2186-2	26	M	151	246181
15-19	2054-5	2186-2	27	M	14	15520
15-19	2106-3	2186-2	27	F	29	133584
15-19	2106-3	2186-2	27	M	72	138734
15-19	2054-5	2186-2	28	F	14	45475
15-19	2054-5	2186-2	28	M	48	45802
15-19	2106-3	2186-2	28	F	33	51277
15-19	2106-3	2186-2	28	M	51	54449
15-19	2054-5	2186-2	29	F	14	28769
15-19	2054-5	2186-2	29	M	60	30411
15-19	2106-3	2186-2	29	F	55	147907
15-19	2106-3	2186-2	29	M	116	155941
15-19	2106-3	2186-2	30	F	12	25204
15-19	2106-3	2186-2	30	M	30	27802
15-19	2106-3	2186-2	31	F	14	47446
15-19	2106-3	2186-2	31	M	35	48892
15-19	2106-3	2135-2	32	M	22	32149
15-19	2106-3	2186-2	32	F	16	34005
15-19	2106-3	2186-2	32	M	35	36784
15-19	2106-3	2186-2	33	F	10	38608
15-19	2106-3	2186-2	33	M	18	40314
15-19	2106-3	2135-2	34	F	13	52591
15-19	2106-3	2135-2	34	M	24	56405
15-19	2054-5	2186-2	34	F	12	43482
15-19	2054-5	2186-2	34	M	42	44547
15-19	2106-3	2186-2	34	F	22	146873
15-19	2106-3	2186-2	34	M	64	156854
15-19	2106-3	2135-2	35	F	19	36534
15-19	2106-3	2135-2	35	M	27	37741
15-19	2106-3	2186-2	35	M	19	19837
15-19	2106-3	2135-2	36	F	18	99715
15-19	2106-3	2135-2	36	M	35	103918
15-19	A-PI	2186-2	36	M	21	51406
15-19	2054-5	2186-2	36	F	24	104052
15-19	2054-5	2186-2	36	M	89	105712
15-19	2106-3	2186-2	36	F	69	322784
15-19	2106-3	2186-2	36	M	119	337266
15-19	2106-3	2135-2	37	F	10	31738
15-19	2106-3	2135-2	37	M	16	34298
15-19	2054-5	2186-2	37	F	30	85081
15-19	2054-5	2186-2	37	M	67	85309
15-19	2106-3	2186-2	37	F	54	186635
15-19	2106-3	2186-2	37	M	121	196489
15-19	2106-3	2186-2	38	M	15	21307
15-19	2106-3	2135-2	39	M	15	15805
15-19	2054-5	2186-2	39	F	25	59825
15-19	2054-5	2186-2	39	M	67	62450
15-19	2106-3	2186-2	39	F	92	289218
15-19	2106-3	2186-2	39	M	183	303657
15-19	2106-3	2135-2	40	M	10	15586
15-19	1002-5	2186-2	40	M	15	16681
15-19	2054-5	2186-2	40	M	19	14207
15-19	2106-3	2186-2	40	F	35	76295
15-19	2106-3	2186-2	40	M	67	81890
15-19	2106-3	2186-2	41	F	28	83406
15-19	2106-3	2186-2	41	M	58	87438
15-19	2106-3	2135-2	42	M	22	31513
15-19	2054-5	2186-2	42	F	13	56732
15-19	2054-5	2186-2	42	M	80	59605
15-19	2106-3	2186-2	42	F	93	295660
15-19	2106-3	2186-2	42	M	162	306721
15-19	2106-3	2186-2	44	M	10	24767
15-19	2054-5	2186-2	45	F	18	50242
15-19	2054-5	2186-2	45	M	63	51204
15-19	2106-3	2186-2	45	F	40	90154
15-19	2106-3	2186-2	45	M	75	96413
15-19	1002-5	2186-2	46	F	10	3545
15-19	2106-3	2186-2	46	M	19	22869
15-19	2106-3	2135-2	47	M	11	12159
15-19	2054-5	2186-2	47	F	14	44559
15-19	2054-5	2186-2	47	M	71	45374
15-19	2106-3	2186-2	47	F	38	143323
15-19	2106-3	2186-2	47	M	107	151428
15-19	2106-3	2135-2	48	F	118	422130
15-19	2106-3	2135-2	48	M	258	441733
15-19	A-PI	2186-2	48	F	10	39233
15-19	A-PI	2186-2	48	M	15	40849
15-19	2054-5	2186-2	48	F	36	123582
15-19	2054-5	2186-2	48	M	115	129233
15-19	2106-3	2186-2	48	F	135	332733
15-19	2106-3	2186-2	48	M	241	356058
15-19	2106-3	2186-2	49	F	33	88890
15-19	2106-3	2186-2	49	M	63	91253
15-19	2106-3	2186-2	50	M	10	20326
15-19	2106-3	2135-2	51	M	15	25461
15-19	2054-5	2186-2	51	F	16	60613
15-19	2054-5	2186-2	51	M	54	60956
15-19	2106-3	2186-2	51	F	46	156930
15-19	2106-3	2186-2	51	M	98	164830
15-19	2106-3	2135-2	53	M	27	35985
15-19	A-PI	2186-2	53	M	15	21842
15-19	2054-5	2186-2	53	M	11	13630
15-19	2106-3	2186-2	53	F	29	137276
15-19	2106-3	2186-2	53	M	81	145719
15-19	2106-3	2186-2	54	F	21	49241
15-19	2106-3	2186-2	54	M	36	51637
15-19	2054-5	2186-2	55	M	27	18451
15-19	2106-3	2186-2	55	F	42	143907
15-19	2106-3	2186-2	55	M	67	149543
15-19	2106-3	2186-2	56	M	20	15343
20-24	2106-3	2135-2	1	M	11	7099
20-24	2054-5	2186-2	1	F	45	57787
20-24	2054-5	2186-2	1	M	121	54840
20-24	2106-3	2186-2	1	F	75	102052
20-24	2106-3	2186-2	1	M	165	104985
20-24	1002-5	2186-2	2	F	12	4732
20-24	1002-5	2186-2	2	M	29	5138
20-24	2106-3	2186-2	2	M	26	22049
20-24	2106-3	2135-2	4	F	29	85099
20-24	2106-3	2135-2	4	M	106	91191
20-24	1002-5	2186-2	4	F	15	12824
20-24	1002-5	2186-2	4	M	42	13304
20-24	2054-5	2186-2	4	F	10	13113
20-24	2054-5	2186-2	4	M	39	16165
20-24	2106-3	2186-2	4	F	55	105953
20-24	2106-3	2186-2	4	M	137	112538
20-24	2106-3	2135-2	5	M	14	8571
20-24	2054-5	2186-2	5	F	17	20024
20-24	2054-5	2186-2	5	M	50	20343
20-24	2106-3	2186-2	5	F	41	69254
20-24	2106-3	2186-2	5	M	107	71552
20-24	2054-5	2135-2	6	M	13	19310
20-24	2106-3	2135-2	6	F	195	597380
20-24	2106-3	2135-2	6	M	697	632373
20-24	1002-5	2186-2	6	M	10	8838
20-24	A-PI	2186-2	6	F	34	189277
20-24	A-PI	2186-2	6	M	106	196342
20-24	2054-5	2186-2	6	F	48	97922
20-24	2054-5	2186-2	6	M	198	109089
20-24	2106-3	2186-2	6	F	175	436788
20-24	2106-3	2186-2	6	M	503	483006
20-24	2106-3	2135-2	8	F	19	42665
20-24	2106-3	2135-2	8	M	58	47092
20-24	2054-5	2186-2	8	M	22	12762
20-24	2106-3	2186-2	8	F	55	117462
20-24	2106-3	2186-2	8	M	168	130289
20-24	2106-3	2135-2	9	M	17	21434
20-24	2054-5	2186-2	9	F	11	15927
20-24	2054-5	2186-2	9	M	19	17182
20-24	2106-3	2186-2	9	F	28	73385
20-24	2106-3	2186-2	9	M	87	77729
20-24	2054-5	2186-2	10	M	20	8941
20-24	2106-3	2186-2	10	M	23	17813
20-24	2054-5	2186-2	11	M	41	12533
20-24	2054-5	2135-2	12	M	10	11488
20-24	2106-3	2135-2	12	F	62	158816
20-24	2106-3	2135-2	12	M	201	169963
20-24	2054-5	2186-2	12	F	87	139206
20-24	2054-5	2186-2	12	M	302	140907
20-24	2106-3	2186-2	12	F	186	296601
20-24	2106-3	2186-2	12	M	471	311629
20-24	2106-3	2135-2	13	M	36	34823
20-24	A-PI	2186-2	13	M	12	16478
20-24	2054-5	2186-2	13	F	75	136304
20-24	2054-5	2186-2	13	M	238	133237
20-24	2106-3	2186-2	13	F	88	171980
20-24	2106-3	2186-2	13	M	242	186883
20-24	A-PI	2186-2	15	F	10	25065
20-24	A-PI	2186-2	15	M	30	26490
20-24	2106-3	2186-2	15	M	14	19599
20-24	2106-3	2135-2	16	M	17	8644
20-24	2106-3	2186-2	16	F	20	41629
20-24	2106-3	2186-2	16	M	64	45903
20-24	2106-3	2135-2	17	F	19	80643
20-24	2106-3	2135-2	17	M	92	84558
20-24	A-PI	2186-2	17	M	19	27029
20-24	2054-5	2186-2	17	F	63	81353
20-24	2054-5	2186-2	17	M	232	82566
20-24	2106-3	2186-2	17	F	110	245603
20-24	2106-3	2186-2	17	M	306	254622
20-24	2106-3	2135-2	18	M	19	17346
20-24	2054-5	2186-2	18	F	26	28265
20-24	2054-5	2186-2	18	M	80	28865
20-24	2106-3	2186-2	18	F	120	182451
20-24	2106-3	2186-2	18	M	237	186359
20-24	2106-3	2135-2	19	M	10	7767
20-24	2106-3	2186-2	19	F	35	93452
20-24	2106-3	2186-2	19	M	86	96777
20-24	2106-3	2135-2	20	M	29	15133
20-24	2054-5	2186-2	20	M	32	11363
20-24	2106-3	2186-2	20	F	19	75680
20-24	2106-3	2186-2	20	M	88	83843
20-24	2054-5	2186-2	21	M	33	19436
20-24	2106-3	2186-2	21	F	78	124665
20-24	2106-3	2186-2	21	M	191	130187
20-24	2106-3	2135-2	22	M	15	8893
20-24	2054-5	2186-2	22	F	40	66779
20-24	2054-5	2186-2	22	M	146	64790
20-24	2106-3	2186-2	22	F	55	87526
20-24	2106-3	2186-2	22	M	153	91495
20-24	2106-3	2186-2	23	F	14	34745
20-24	2106-3	2186-2	23	M	45	36192
20-24	2106-3	2135-2	24	M	22	19629
20-24	2054-5	2186-2	24	F	35	68939
20-24	2054-5	2186-2	24	M	175	68210
20-24	2106-3	2186-2	24	F	44	93748
20-24	2106-3	2186-2	24	M	132	97353
20-24	2106-3	2135-2	25	M	30	29759
20-24	2054-5	2186-2	25	M	30	22695
20-24	2106-3	2186-2	25	F	84	167687
20-24	2106-3	2186-2	25	M	193	166981
20-24	2106-3	2135-2	26	M	25	19892
20-24	2054-5	2186-2	26	F	47	65095
20-24	2054-5	2186-2	26	M	161	65564
20-24	2106-3	2186-2	26	F	116	247834
20-24	2106-3	2186-2	26	M	285	258907
20-24	A-PI	2186-2	27	M	11	13041
20-24	2054-5	2186-2	27	M	26	16330
20-24	2106-3	2186-2	27	F	33	138158
20-24	2106-3	2186-2	27	M	155	140065
20-24	2054-5	2186-2	28	F	32	49113
20-24	2054-5	2186-2	28	M	96	47270
20-24	2106-3	2186-2	28	F	28	54088
20-24	2106-3	2186-2	28	M	76	57774
20-24	2054-5	2186-2	29	F	37	32834
20-24	2054-5	2186-2	29	M	138	34225
20-24	2106-3	2186-2	29	F	95	160339
20-24	2106-3	2186-2	29	M	220	164671
20-24	2106-3	2186-2	30	F	16	29703
20-24	2106-3	2186-2	30	M	31	33251
20-24	2106-3	2186-2	31	F	23	52597
20-24	2106-3	2186-2	31	M	57	54369
20-24	2106-3	2135-2	32	M	35	31842
20-24	2054-5	2186-2	32	M	20	11602
20-24	2106-3	2186-2	32	F	28	37313
20-24	2106-3	2186-2	32	M	60	39430
20-24	2106-3	2186-2	33	F	21	40182
20-24	2106-3	2186-2	33	M	52	40945
20-24	2106-3	2135-2	34	F	15	54526
20-24	2106-3	2135-2	34	M	63	60206
20-24	A-PI	2186-2	34	M	13	25316
20-24	2054-5	2186-2	34	F	34	47519
20-24	2054-5	2186-2	34	M	102	49222
20-24	2106-3	2186-2	34	F	67	141140
20-24	2106-3	2186-2	34	M	175	146643
20-24	2106-3	2135-2	35	F	21	37159
20-24	2106-3	2135-2	35	M	88	38738
20-24	1002-5	2186-2	35	M	25	7698
20-24	2106-3	2186-2	35	F	19	20385
20-24	2106-3	2186-2	35	M	35	24529
20-24	2106-3	2135-2	36	F	54	114521
20-24	2106-3	2135-2	36	M	134	121757
20-24	A-PI	2186-2	36	F	14	69915
20-24	A-PI	2186-2	36	M	33	65394
20-24	2054-5	2186-2	36	F	55	123383
20-24	2054-5	2186-2	36	M	161	121420
20-24	2106-3	2186-2	36	F	113	358222
20-24	2106-3	2186-2	36	M	374	361176
20-24	2106-3	2135-2	37	F	12	28717
20-24	2106-3	2135-2	37	M	45	37022
20-24	1002-5	2186-2	37	M	13	4952
20-24	2054-5	2186-2	37	F	67	91237
20-24	2054-5	2186-2	37	M	153	94173
20-24	2106-3	2186-2	37	F	110	199223
20-24	2106-3	2186-2	37	M	247	224960
20-24	2106-3	2186-2	38	F	11	27686
20-24	2106-3	2186-2	38	M	20	32215
20-24	2106-3	2135-2	39	F	11	14243
20-24	2054-5	2186-2	39	F	32	64600
20-24	2054-5	2186-2	39	M	153	65925
20-24	2106-3	2186-2	39	F	154	291394
20-24	2106-3	2186-2	39	M	438	297915
20-24	2106-3	2135-2	40	M	26	15755
20-24	1002-5	2186-2	40	M	24	16064
20-24	2054-5	2186-2	40	F	12	14863
20-24	2054-5	2186-2	40	M	24	16384
20-24	2106-3	2186-2	40	F	51	86740
20-24	2106-3	2186-2	40	M	140	91563
20-24	2106-3	2135-2	41	M	23	21487
20-24	2054-5	2186-2	41	M	11	4726
20-24	2106-3	2186-2	41	F	36	93762
20-24	2106-3	2186-2	41	M	111	95098
20-24	2106-3	2135-2	42	M	49	32708
20-24	2054-5	2186-2	42	F	26	62344
20-24	2054-5	2186-2	42	M	156	66136
20-24	2106-3	2186-2	42	F	170	300170
20-24	2106-3	2186-2	42	M	429	307707
20-24	2106-3	2186-2	44	F	13	26577
20-24	2106-3	2186-2	44	M	29	27083
20-24	2106-3	2135-2	45	M	11	10633
20-24	2054-5	2186-2	45	F	32	57788
20-24	2054-5	2186-2	45	M	125	57005
20-24	2106-3	2186-2	45	F	48	96577
20-24	2106-3	2186-2	45	M	167	104307
20-24	1002-5	2186-2	46	M	23	3255
20-24	2106-3	2186-2	46	M	25	24918
20-24	2106-3	2135-2	47	M	17	12702
20-24	2054-5	2186-2	47	F	30	50517
20-24	2054-5	2186-2	47	M	101	50701
20-24	2106-3	2186-2	47	F	90	159776
20-24	2106-3	2186-2	47	M	215	163017
20-24	2106-3	2135-2	48	F	178	407051
20-24	2106-3	2135-2	48	M	509	433992
20-24	A-PI	2186-2	48	F	10	44165
20-24	A-PI	2186-2	48	M	31	48585
20-24	2054-5	2186-2	48	F	82	136484
20-24	2054-5	2186-2	48	M	234	144076
20-24	2106-3	2186-2	48	F	186	361513
20-24	2106-3	2186-2	48	M	501	388250
20-24	2106-3	2135-2	49	M	13	17146
20-24	2106-3	2186-2	49	F	39	95729
20-24	2106-3	2186-2	49	M	109	99472
20-24	2106-3	2186-2	50	M	35	22027
20-24	2106-3	2135-2	51	M	29	28697
20-24	2054-5	2186-2	51	F	32	68825
20-24	2054-5	2186-2	51	M	131	69944
20-24	2106-3	2186-2	51	F	64	170617
20-24	2106-3	2186-2	51	M	180	184994
20-24	2106-3	2135-2	53	M	39	37272
20-24	A-PI	2186-2	53	M	14	26877
20-24	2054-5	2186-2	53	F	12	13690
20-24	2054-5	2186-2	53	M	18	16846
20-24	2106-3	2186-2	53	F	57	153316
20-24	2106-3	2186-2	53	M	180	167929
20-24	2106-3	2186-2	54	F	46	54013
20-24	2106-3	2186-2	54	M	82	54982
20-24	2106-3	2135-2	55	M	13	14438
20-24	2054-5	2186-2	55	M	46	19144
20-24	2106-3	2186-2	55	F	61	155975
20-24	2106-3	2186-2	55	M	158	158729
20-24	2106-3	2186-2	56	M	35	18065
25-29	2054-5	2186-2	1	F	55	51024
25-29	2054-5	2186-2	1	M	129	46255
25-29	2106-3	2186-2	1	F	95	101939
25-29	2106-3	2186-2	1	M	205	100520
25-29	1002-5	2186-2	2	F	15	4804
25-29	1002-5	2186-2	2	M	27	5176
25-29	2106-3	2186-2	2	F	11	17612
25-29	2106-3	2186-2	2	M	31	22045
25-29	2106-3	2135-2	4	F	41	70563
25-29	2106-3	2135-2	4	M	111	77607
25-29	1002-5	2186-2	4	F	29	12187
25-29	1002-5	2186-2	4	M	62	12499
25-29	2054-5	2186-2	4	M	25	14664
25-29	2106-3	2186-2	4	F	85	111614
25-29	2106-3	2186-2	4	M	168	118438
25-29	2054-5	2186-2	5	F	16	17949
25-29	2054-5	2186-2	5	M	32	17120
25-29	2106-3	2186-2	5	F	53	69068
25-29	2106-3	2186-2	5	M	127	68462
25-29	2106-3	2135-2	6	F	196	538547
25-29	2106-3	2135-2	6	M	664	587531
25-29	1002-5	2186-2	6	M	20	7854
25-29	A-PI	2186-2	6	F	50	243657
25-29	A-PI	2186-2	6	M	122	238166
25-29	2054-5	2186-2	6	F	83	97859
25-29	2054-5	2186-2	6	M	219	104800
25-29	2106-3	2186-2	6	F	257	508562
25-29	2106-3	2186-2	6	M	679	550272
25-29	2106-3	2135-2	8	F	24	40128
25-29	2106-3	2135-2	8	M	63	44308
25-29	1002-5	2186-2	8	M	10	1952
25-29	2054-5	2186-2	8	M	24	11935
25-29	2106-3	2186-2	8	F	68	133852
25-29	2106-3	2186-2	8	M	198	145814
25-29	2106-3	2135-2	9	M	30	20231
25-29	2054-5	2186-2	9	F	10	14428
25-29	2054-5	2186-2	9	M	24	14521
25-29	2106-3	2186-2	9	F	49	63535
25-29	2106-3	2186-2	9	M	105	67149
25-29	2054-5	2186-2	10	M	18	7201
25-29	2106-3	2186-2	10	F	15	20347
25-29	2106-3	2186-2	10	M	31	20159
25-29	2054-5	2186-2	11	F	14	14186
25-29	2054-5	2186-2	11	M	44	11960
25-29	2106-3	2135-2	12	F	47	162584
25-29	2106-3	2135-2	12	M	199	178197
25-29	A-PI	2186-2	12	M	17	23884
25-29	2054-5	2186-2	12	F	101	132968
25-29	2054-5	2186-2	12	M	277	129618
25-29	2106-3	2186-2	12	F	255	323771
25-29	2106-3	2186-2	12	M	592	336735
25-29	2106-3	2135-2	13	F	13	27427
25-29	2106-3	2135-2	13	M	26	35589
25-29	A-PI	2186-2	13	M	12	16990
25-29	2054-5	2186-2	13	F	99	127805
25-29	2054-5	2186-2	13	M	238	117078
25-29	2106-3	2186-2	13	F	134	177842
25-29	2106-3	2186-2	13	M	280	180124
25-29	A-PI	2186-2	15	M	31	29092
25-29	2106-3	2186-2	15	M	16	20820
25-29	2106-3	2186-2	16	F	20	44059
25-29	2106-3	2186-2	16	M	58	43019
25-29	2106-3	2135-2	17	F	25	73783
25-29	2106-3	2135-2	17	M	83	81826
25-29	A-PI	2186-2	17	M	12	30015
25-29	2054-5	2186-2	17	F	58	71870
25-29	2054-5	2186-2	17	M	204	68018
25-29	2106-3	2186-2	17	F	133	255383
25-29	2106-3	2186-2	17	M	300	259099
25-29	2106-3	2135-2	18	M	20	15471
25-29	2054-5	2186-2	18	F	26	25184
25-29	2054-5	2186-2	18	M	58	24346
25-29	2106-3	2186-2	18	F	136	166147
25-29	2106-3	2186-2	18	M	315	166645
25-29	2054-5	2186-2	19	M	12	5298
25-29	2106-3	2186-2	19	F	47	78066
25-29	2106-3	2186-2	19	M	80	80205
25-29	2106-3	2135-2	20	M	16	12386
25-29	2054-5	2186-2	20	M	17	8375
25-29	2106-3	2186-2	20	F	49	67485
25-29	2106-3	2186-2	20	M	90	71375
25-29	2106-3	2135-2	21	M	11	6163
25-29	2054-5	2186-2	21	F	10	13077
25-29	2054-5	2186-2	21	M	42	14320
25-29	2106-3	2186-2	21	F	126	120674
25-29	2106-3	2186-2	21	M	271	120696
25-29	2106-3	2135-2	22	M	15	10670
25-29	2054-5	2186-2	22	F	73	60148
25-29	2054-5	2186-2	22	M	182	57262
25-29	2106-3	2186-2	22	F	60	97268
25-29	2106-3	2186-2	22	M	164	97190
25-29	2106-3	2186-2	23	F	25	36688
25-29	2106-3	2186-2	23	M	63	36492
25-29	2106-3	2135-2	24	M	21	21150
25-29	A-PI	2186-2	24	M	13	15265
25-29	2054-5	2186-2	24	F	40	70494
25-29	2054-5	2186-2	24	M	171	64947
25-29	2106-3	2186-2	24	F	75	101652
25-29	2106-3	2186-2	24	M	186	105463
25-29	2106-3	2135-2	25	M	35	28368
25-29	2054-5	2186-2	25	F	17	20168
25-29	2054-5	2186-2	25	M	29	20783
25-29	2106-3	2186-2	25	F	110	165462
25-29	2106-3	2186-2	25	M	311	164919
25-29	2106-3	NS	25	M	12	Not Applicable
25-29	2106-3	2135-2	26	F	13	14609
25-29	2106-3	2135-2	26	M	29	16126
25-29	2054-5	2186-2	26	F	58	54718
25-29	2054-5	2186-2	26	M	135	53309
25-29	2106-3	2186-2	26	F	168	224056
25-29	2106-3	2186-2	26	M	361	232849
25-29	1002-5	2186-2	27	M	10	2776
25-29	A-PI	2186-2	27	M	11	14945
25-29	2054-5	2186-2	27	M	23	15149
25-29	2106-3	2186-2	27	F	51	134359
25-29	2106-3	2186-2	27	M	154	140782
25-29	2054-5	2186-2	28	F	45	42738
25-29	2054-5	2186-2	28	M	104	39124
25-29	2106-3	2186-2	28	F	45	53174
25-29	2106-3	2186-2	28	M	96	53075
25-29	2106-3	2135-2	29	M	12	9230
25-29	2054-5	2186-2	29	F	28	29341
25-29	2054-5	2186-2	29	M	96	27794
25-29	2106-3	2186-2	29	F	117	156418
25-29	2106-3	2186-2	29	M	250	157118
25-29	1002-5	2186-2	30	M	13	2722
25-29	2106-3	2186-2	30	F	12	26592
25-29	2106-3	2186-2	30	M	47	27810
25-29	2054-5	2186-2	31	M	13	3983
25-29	2106-3	2186-2	31	F	26	45318
25-29	2106-3	2186-2	31	M	71	48028
25-29	2106-3	2135-2	32	F	10	28365
25-29	2106-3	2135-2	32	M	36	30912
25-29	2054-5	2186-2	32	F	13	11459
25-29	2054-5	2186-2	32	M	27	11366
25-29	2106-3	2186-2	32	F	38	48599
25-29	2106-3	2186-2	32	M	81	50887
25-29	2106-3	2186-2	33	F	21	34164
25-29	2106-3	2186-2	33	M	89	36742
25-29	2106-3	2135-2	34	F	18	54447
25-29	2106-3	2135-2	34	M	65	61789
25-29	A-PI	2186-2	34	M	18	30959
25-29	2054-5	2186-2	34	F	38	44341
25-29	2054-5	2186-2	34	M	104	43568
25-29	2106-3	2186-2	34	F	76	137237
25-29	2106-3	2186-2	34	M	222	144977
25-29	2106-3	2135-2	35	F	24	32109
25-29	2106-3	2135-2	35	M	80	33951
25-29	1002-5	2186-2	35	F	17	7999
25-29	1002-5	2186-2	35	M	44	8038
25-29	2106-3	2186-2	35	F	12	22355
25-29	2106-3	2186-2	35	M	38	25119
25-29	2106-3	2135-2	36	F	39	113740
25-29	2106-3	2135-2	36	M	129	126681
25-29	A-PI	2186-2	36	F	13	86871
25-29	A-PI	2186-2	36	M	40	77697
25-29	2054-5	2186-2	36	F	75	122512
25-29	2054-5	2186-2	36	M	182	118749
25-29	2106-3	2186-2	36	F	176	383589
25-29	2106-3	2186-2	36	M	477	384929
25-29	2106-3	2135-2	37	M	40	30427
25-29	2054-5	2186-2	37	F	53	83831
25-29	2054-5	2186-2	37	M	171	76073
25-29	2106-3	2186-2	37	F	149	205241
25-29	2106-3	2186-2	37	M	315	202667
25-29	2106-3	2186-2	38	F	19	21711
25-29	2106-3	2186-2	38	M	34	26839
25-29	2106-3	2135-2	39	M	13	15170
25-29	2054-5	2186-2	39	F	49	58737
25-29	2054-5	2186-2	39	M	144	55324
25-29	2106-3	2186-2	39	F	254	291472
25-29	2106-3	2186-2	39	M	561	298894
25-29	2106-3	2135-2	40	M	18	15251
25-29	1002-5	2186-2	40	F	18	12998
25-29	1002-5	2186-2	40	M	33	13333
25-29	2054-5	2186-2	40	F	15	12618
25-29	2054-5	2186-2	40	M	49	13175
25-29	2106-3	2186-2	40	F	63	88691
25-29	2106-3	2186-2	40	M	162	88464
25-29	2106-3	2135-2	41	M	11	19371
25-29	2054-5	2186-2	41	M	13	4285
25-29	2106-3	2186-2	41	F	61	102161
25-29	2106-3	2186-2	41	M	140	103083
25-29	2106-3	2135-2	42	F	20	27373
25-29	2106-3	2135-2	42	M	49	31784
25-29	2054-5	2186-2	42	F	55	59121
25-29	2054-5	2186-2	42	M	139	58643
25-29	2106-3	2186-2	42	F	220	307618
25-29	2106-3	2186-2	42	M	627	318732
25-29	2106-3	2135-2	44	M	12	5374
25-29	2106-3	2186-2	44	F	18	24879
25-29	2106-3	2186-2	44	M	34	25670
25-29	2106-3	2135-2	45	M	15	10877
25-29	2054-5	2186-2	45	F	48	51586
25-29	2054-5	2186-2	45	M	132	47646
25-29	2106-3	2186-2	45	F	82	102506
25-29	2106-3	2186-2	45	M	194	101557
25-29	1002-5	2186-2	46	M	10	3044
25-29	2106-3	2186-2	46	F	10	21142
25-29	2106-3	2186-2	46	M	22	22595
25-29	2106-3	2135-2	47	M	17	13237
25-29	2054-5	2186-2	47	F	43	46044
25-29	2054-5	2186-2	47	M	97	43229
25-29	2106-3	2186-2	47	F	148	160377
